config;instance;run;solutionCosts;integerSolutionCosts;optimal;feasible;total running time;total setup costs;number of too late jobs;number of batches;solve_time;total_time;normalized_objective_bound;int_objective_bound;normalization_const_int_to_float_obj;solution_method;instance_number;objective
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-tardiness-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/4_oven_scheduling.minizinc_instance_1212-10.32.41.dzn;1;0.515873016;3250;1;1;53.0;19.0;5.0;8.0;3.0357;3.412128;0.000793651;5.0;6300.0;singleobj-mzn-gurobi-LB-noUB;4;tardiness
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-tardiness-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/4_oven_scheduling.minizinc_instance_1212-10.32.41.dzn ../../instancesUC1withLB/mzn/warmstart/4_warm_start_04RandomOvenSchedulingInstance-n10-k2-a2-WithInitialStates.dzn;1;0.498095238;3138;1;1;29.0;11.0;5.0;4.0;2.6003;2.978009;0.000793651;5.0;6300.0;singleobj-mzn-gurobiWS-LB-noUB;4;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/4_oven_scheduling.cpoptimizer_instance_1212-10.32.41.dat;1;0.000793651;5;1;1;22.0;7.0;5.0;3.0;0.52;0.55;0.000793651;5.0;6300.0;singleobj-opl-reprjob-LB-noUB;4;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/4_warm_start_04RandomOvenSchedulingInstance-n10-k2-a2-WithInitialStates.dat;1;0.000793651;5;1;1;24.0;10.0;5.0;4.0;0.69;0.71;0.000793651;5.0;6300.0;singleobj-opl-reprjob-LB-WS-noUB;4;tardiness
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-batchcount-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/5_oven_scheduling.minizinc_instance_1212-10.32.43.dzn ../../instancesUC1withLB/mzn/warmstart/5_warm_start_05RandomOvenSchedulingInstance-n10-k2-a2-WithInitialStates.dzn;1;0.685298303;2629284;1;1;245.0;56.0;7.0;4.0;0.6405;1.69793;1.04e-06;4.0;3836700.0;singleobj-mzn-gurobiWS-LB-noUB;5;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/5_oven_scheduling.cpoptimizer_instance_1212-10.32.43.dat;1;1.04e-06;4;1;1;245.0;58.0;8.0;4.0;0.17;0.39;1.04e-06;4.0;3836700.0;singleobj-opl-reprjob-LB-noUB;5;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/5_warm_start_05RandomOvenSchedulingInstance-n10-k2-a2-WithInitialStates.dat;1;1.04e-06;4;1;1;245.0;58.0;7.0;4.0;0.03;0.06;1.04e-06;4.0;3836700.0;singleobj-opl-reprjob-LB-WS-noUB;5;batchcount
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-ovenruntime-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/5_oven_scheduling.minizinc_instance_1212-10.32.43.dzn ../../instancesUC1withLB/mzn/warmstart/5_warm_start_05RandomOvenSchedulingInstance-n10-k2-a2-WithInitialStates.dzn;1;0.590060208;2263884;1;1;245.0;56.0;6.0;4.0;1.7292;2.089893;6.39e-05;245.0;3836700.0;singleobj-mzn-gurobiWS-LB-noUB;5;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/5_oven_scheduling.cpoptimizer_instance_1212-10.32.43.dat;1;6.39e-05;245;1;1;245.0;56.0;10.0;4.0;0.04;0.08;6.39e-05;245.0;3836700.0;singleobj-opl-reprjob-LB-noUB;5;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/5_warm_start_05RandomOvenSchedulingInstance-n10-k2-a2-WithInitialStates.dat;1;6.39e-05;245;1;1;245.0;58.0;7.0;4.0;0.08;0.09;6.39e-05;245.0;3836700.0;singleobj-opl-reprjob-LB-WS-noUB;5;ovenruntime
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-setupcosts-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/5_oven_scheduling.minizinc_instance_1212-10.32.43.dzn ../../instancesUC1withLB/mzn/warmstart/5_warm_start_05RandomOvenSchedulingInstance-n10-k2-a2-WithInitialStates.dzn;1;0.780536398;2994684;1;1;245.0;56.0;8.0;4.0;1.5231;1.898767;1.46e-05;56.0;3836700.0;singleobj-mzn-gurobiWS-LB-noUB;5;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/5_oven_scheduling.cpoptimizer_instance_1212-10.32.43.dat;1;1.46e-05;56;1;1;245.0;56.0;5.0;4.0;0.16;0.18;1.46e-05;56.0;3836700.0;singleobj-opl-reprjob-LB-noUB;5;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/5_warm_start_05RandomOvenSchedulingInstance-n10-k2-a2-WithInitialStates.dat;1;1.46e-05;56;1;1;245.0;56.0;7.0;4.0;0.09;0.11;1.46e-05;56.0;3836700.0;singleobj-opl-reprjob-LB-WS-noUB;5;setupcosts
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-tardiness-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/5_oven_scheduling.minizinc_instance_1212-10.32.43.dzn;1;0.315339745;1209864;1;1;382.0;100.0;3.0;6.0;2.1019;2.472441;7.82e-07;3.0;3836700.0;singleobj-mzn-gurobi-LB-noUB;5;tardiness
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-tardiness-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/5_oven_scheduling.minizinc_instance_1212-10.32.43.dzn ../../instancesUC1withLB/mzn/warmstart/5_warm_start_05RandomOvenSchedulingInstance-n10-k2-a2-WithInitialStates.dzn;1;0.308648057;1184190;1;1;296.0;77.0;3.0;5.0;1.3942;1.778361;7.82e-07;3.0;3836700.0;singleobj-mzn-gurobiWS-LB-noUB;5;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/5_oven_scheduling.cpoptimizer_instance_1212-10.32.43.dat;1;7.82e-07;3;1;1;402.0;108.0;3.0;7.0;0.74;0.76;7.82e-07;3.0;3836700.0;singleobj-opl-reprjob-LB-noUB;5;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/5_warm_start_05RandomOvenSchedulingInstance-n10-k2-a2-WithInitialStates.dat;1;7.82e-07;3;1;1;296.0;77.0;3.0;5.0;0.81;0.84;7.82e-07;3.0;3836700.0;singleobj-opl-reprjob-LB-WS-noUB;5;tardiness
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-batchcount-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/6_oven_scheduling.minizinc_instance_1212-10.32.45.dzn;1;0.977460317;6158;1;1;35.0;9.0;10.0;6.0;0.5958;1.298981;0.000952381;6.0;6300.0;singleobj-mzn-gurobi-LB-noUB;6;batchcount
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-batchcount-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/6_oven_scheduling.minizinc_instance_1212-10.32.45.dzn ../../instancesUC1withLB/mzn/warmstart/6_warm_start_06RandomOvenSchedulingInstance-n10-k2-a5-WithInitialStates.dzn;1;0.983174603;6194;1;1;44.0;9.0;10.0;6.0;0.5131;1.479386;0.000952381;6.0;6300.0;singleobj-mzn-gurobiWS-LB-noUB;6;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/6_oven_scheduling.cpoptimizer_instance_1212-10.32.45.dat;1;0.000952381;6;1;1;41.0;9.0;10.0;6.0;0.17;0.4;0.000952381;6.0;6300.0;singleobj-opl-reprjob-LB-noUB;6;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/6_warm_start_06RandomOvenSchedulingInstance-n10-k2-a5-WithInitialStates.dat;1;0.000952381;6;1;1;37.0;13.0;10.0;6.0;0.04;0.06;0.000952381;6.0;6300.0;singleobj-opl-reprjob-LB-WS-noUB;6;batchcount
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-ovenruntime-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/6_oven_scheduling.minizinc_instance_1212-10.32.45.dzn;1;0.978730159;6166;1;1;35.0;13.0;10.0;6.0;0.591;0.99416;0.005555556;35.0;6300.0;singleobj-mzn-gurobi-LB-noUB;6;ovenruntime
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-ovenruntime-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/6_oven_scheduling.minizinc_instance_1212-10.32.45.dzn ../../instancesUC1withLB/mzn/warmstart/6_warm_start_06RandomOvenSchedulingInstance-n10-k2-a5-WithInitialStates.dzn;1;0.977460317;6158;1;1;35.0;9.0;10.0;6.0;0.4357;0.831372;0.005555556;35.0;6300.0;singleobj-mzn-gurobiWS-LB-noUB;6;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/6_oven_scheduling.cpoptimizer_instance_1212-10.32.45.dat;1;0.005555556;35;1;1;35.0;11.0;10.0;6.0;0.04;0.07;0.005555556;35.0;6300.0;singleobj-opl-reprjob-LB-noUB;6;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/6_warm_start_06RandomOvenSchedulingInstance-n10-k2-a5-WithInitialStates.dat;1;0.005555556;35;1;1;35.0;13.0;10.0;6.0;0.02;0.04;0.005555556;35.0;6300.0;singleobj-opl-reprjob-LB-WS-noUB;6;ovenruntime
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-setupcosts-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/6_oven_scheduling.minizinc_instance_1212-10.32.45.dzn;1;0.97968254;6172;1;1;40.0;6.0;10.0;7.0;0.8281;1.528633;0.000952381;6.0;6300.0;singleobj-mzn-gurobi-LB-noUB;6;setupcosts
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-setupcosts-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/6_oven_scheduling.minizinc_instance_1212-10.32.45.dzn ../../instancesUC1withLB/mzn/warmstart/6_warm_start_06RandomOvenSchedulingInstance-n10-k2-a5-WithInitialStates.dzn;1;0.988571429;6228;1;1;54.0;6.0;10.0;6.0;1.0101;1.414772;0.000952381;6.0;6300.0;singleobj-mzn-gurobiWS-LB-noUB;6;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/6_oven_scheduling.cpoptimizer_instance_1212-10.32.45.dat;1;0.000952381;6;1;1;39.0;6.0;10.0;6.0;113.72;113.75;0.000952381;6.0;6300.0;singleobj-opl-reprjob-LB-noUB;6;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/6_warm_start_06RandomOvenSchedulingInstance-n10-k2-a5-WithInitialStates.dat;1;0.000952381;6;1;1;39.0;6.0;10.0;6.0;113.33;113.36;0.000952381;6.0;6300.0;singleobj-opl-reprjob-LB-WS-noUB;6;setupcosts
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-tardiness-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/6_oven_scheduling.minizinc_instance_1212-10.32.45.dzn;1;0.97968254;6172;1;1;36.0;14.0;10.0;6.0;1.0549;1.454217;0.001587302;10.0;6300.0;singleobj-mzn-gurobi-LB-noUB;6;tardiness
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-tardiness-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/6_oven_scheduling.minizinc_instance_1212-10.32.45.dzn ../../instancesUC1withLB/mzn/warmstart/6_warm_start_06RandomOvenSchedulingInstance-n10-k2-a5-WithInitialStates.dzn;1;0.983174603;6194;1;1;44.0;9.0;10.0;6.0;0.4391;0.851014;0.001587302;10.0;6300.0;singleobj-mzn-gurobiWS-LB-noUB;6;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/6_oven_scheduling.cpoptimizer_instance_1212-10.32.45.dat;1;0.001587302;10;1;1;56.0;21.0;10.0;10.0;0.02;0.04;0.001587302;10.0;6300.0;singleobj-opl-reprjob-LB-noUB;6;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/6_warm_start_06RandomOvenSchedulingInstance-n10-k2-a5-WithInitialStates.dat;1;0.001587302;10;1;1;37.0;13.0;10.0;6.0;0.0;0.03;0.001587302;10.0;6300.0;singleobj-opl-reprjob-LB-WS-noUB;6;tardiness
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-batchcount-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/7_oven_scheduling.minizinc_instance_1212-10.32.47.dzn;1;0.993199221;38569104;1;1;664.0;74.0;10.0;10.0;0.8586;1.521697;2.58e-07;10.0;38833200.0;singleobj-mzn-gurobi-LB-noUB;7;batchcount
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-batchcount-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/7_oven_scheduling.minizinc_instance_1212-10.32.47.dzn ../../instancesUC1withLB/mzn/warmstart/7_warm_start_07RandomOvenSchedulingInstance-n10-k2-a5-WithInitialStates.dzn;1;0.995890733;38673624;1;1;664.0;139.0;10.0;10.0;0.678;1.73155;2.58e-07;10.0;38833200.0;singleobj-mzn-gurobiWS-LB-noUB;7;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/7_oven_scheduling.cpoptimizer_instance_1212-10.32.46.dat;1;2.58e-07;10;1;1;664.0;145.0;10.0;10.0;0.02;0.04;2.58e-07;10.0;38833200.0;singleobj-opl-reprjob-LB-noUB;7;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/7_warm_start_07RandomOvenSchedulingInstance-n10-k2-a5-WithInitialStates.dat;1;2.58e-07;10;1;1;664.0;128.0;10.0;10.0;0.17;0.36;2.58e-07;10.0;38833200.0;singleobj-opl-reprjob-LB-WS-noUB;7;batchcount
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-ovenruntime-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/7_oven_scheduling.minizinc_instance_1212-10.32.47.dzn;1;0.994358642;38614128;1;1;664.0;102.0;10.0;10.0;1.0649;1.477417;1.71e-05;664.0;38833200.0;singleobj-mzn-gurobi-LB-noUB;7;ovenruntime
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-ovenruntime-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/7_oven_scheduling.minizinc_instance_1212-10.32.47.dzn ../../instancesUC1withLB/mzn/warmstart/7_warm_start_07RandomOvenSchedulingInstance-n10-k2-a5-WithInitialStates.dzn;1;0.995890733;38673624;1;1;664.0;139.0;10.0;10.0;1.0483;1.462941;1.71e-05;664.0;38833200.0;singleobj-mzn-gurobiWS-LB-noUB;7;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/7_oven_scheduling.cpoptimizer_instance_1212-10.32.46.dat;1;1.71e-05;664;1;1;664.0;145.0;10.0;10.0;0.01;0.04;1.71e-05;664.0;38833200.0;singleobj-opl-reprjob-LB-noUB;7;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/7_warm_start_07RandomOvenSchedulingInstance-n10-k2-a5-WithInitialStates.dat;1;1.71e-05;664;1;1;664.0;128.0;10.0;10.0;0.0;0.04;1.71e-05;664.0;38833200.0;singleobj-opl-reprjob-LB-WS-noUB;7;ovenruntime
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-setupcosts-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/7_oven_scheduling.minizinc_instance_1212-10.32.47.dzn;1;0.992867958;38556240;1;1;664.0;66.0;10.0;10.0;0.6752;1.156734;1.7e-06;66.0;38833200.0;singleobj-mzn-gurobi-LB-noUB;7;setupcosts
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-setupcosts-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/7_oven_scheduling.minizinc_instance_1212-10.32.47.dzn ../../instancesUC1withLB/mzn/warmstart/7_warm_start_07RandomOvenSchedulingInstance-n10-k2-a5-WithInitialStates.dzn;1;0.992867958;38556240;1;1;664.0;66.0;10.0;10.0;0.674;1.086439;1.7e-06;66.0;38833200.0;singleobj-mzn-gurobiWS-LB-noUB;7;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/7_oven_scheduling.cpoptimizer_instance_1212-10.32.46.dat;1;1.7e-06;66;1;1;664.0;66.0;10.0;10.0;36.62;36.65;1.7e-06;66.0;38833200.0;singleobj-opl-reprjob-LB-noUB;7;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/7_warm_start_07RandomOvenSchedulingInstance-n10-k2-a5-WithInitialStates.dat;1;1.7e-06;66;1;1;664.0;66.0;10.0;10.0;39.79;39.81;1.7e-06;66.0;38833200.0;singleobj-opl-reprjob-LB-WS-noUB;7;setupcosts
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-tardiness-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/7_oven_scheduling.minizinc_instance_1212-10.32.47.dzn;1;0.994524273;38620560;1;1;664.0;106.0;10.0;10.0;0.5642;0.97252;2.58e-07;10.0;38833200.0;singleobj-mzn-gurobi-LB-noUB;7;tardiness
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-tardiness-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/7_oven_scheduling.minizinc_instance_1212-10.32.47.dzn ../../instancesUC1withLB/mzn/warmstart/7_warm_start_07RandomOvenSchedulingInstance-n10-k2-a5-WithInitialStates.dzn;1;0.995890733;38673624;1;1;664.0;139.0;10.0;10.0;0.4383;0.848775;2.58e-07;10.0;38833200.0;singleobj-mzn-gurobiWS-LB-noUB;7;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/7_oven_scheduling.cpoptimizer_instance_1212-10.32.46.dat;1;2.58e-07;10;1;1;664.0;145.0;10.0;10.0;0.0;0.04;2.58e-07;10.0;38833200.0;singleobj-opl-reprjob-LB-noUB;7;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/7_warm_start_07RandomOvenSchedulingInstance-n10-k2-a5-WithInitialStates.dat;1;2.58e-07;10;1;1;664.0;128.0;10.0;10.0;0.0;0.02;2.58e-07;10.0;38833200.0;singleobj-opl-reprjob-LB-WS-noUB;7;tardiness
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-batchcount-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/8_oven_scheduling.minizinc_instance_1212-10.32.49.dzn;1;0.990427764;12884970;1;1;486.0;98.0;10.0;7.0;0.6373;1.289326;5.38e-07;7.0;13009500.0;singleobj-mzn-gurobi-LB-noUB;8;batchcount
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-batchcount-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/8_oven_scheduling.minizinc_instance_1212-10.32.49.dzn ../../instancesUC1withLB/mzn/warmstart/8_warm_start_08RandomOvenSchedulingInstance-n10-k2-a5-WithInitialStates.dzn;1;0.990879742;12890850;1;1;493.0;98.0;10.0;7.0;0.5084;1.55022;5.38e-07;7.0;13009500.0;singleobj-mzn-gurobiWS-LB-noUB;8;batchcount
